CITY NAME,ZIP,ADDRESSE ,OWNER,CARE OF,MAIL ADDRESSE,MAIL CITY,MAIL STATE,MAIL ZIP
ORANGE CITY,32763,673 PLACID RUN RD,THR FLORIDA LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,722 FAWN RIDGE DR,2017-1 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,235 E HOLLY DR,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,645 HICKORY AVE,BISMUTH PROPCO SERIES LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,454 S SPARKMAN AVE,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,135 W HOLLY DR,THR FLORIDA LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,1297 13TH ST,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,477 BUFORD AVE,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,2879 STAGS LEAP DR,2017-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,2862 STAGS LEAP DR,IH3 PROPERTY FLORIDA LP,% ALTUS GROUP US INC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,116 E HOLLY DR,2017-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,704 WILLIAMS AVE,HPA III ACQUISITIONS I LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,1070 MONTROSE AVE,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,790 WALNUT AVE,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,1725 18TH ST,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,1337 19TH ST,SFR JV-HD TL BORROWER A LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,133 FOREST LN,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,2200 PARKVIEW AVE,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,440 CYPRESS AVE,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,450 S CEDAR AVE,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,922 GLAZEBROOK LOOP,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,1365 19TH ST,SFR JV-HD TL BORROWER A LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,570 SWAN RANGE RD,TRICON SFR 2023-2 BORROWER LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,524 SPRING CAVERN AVE,IH3 PROPERTY FLORIDA LP,% ALTUS GROUP US INC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,1395 10TH ST,HPA IIIACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,501 BLUE WATER AVE,IH3 PROPERTY FLORIDA LP,% ALTUS GROUP US INC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,1981 KNOLTON AVE,BISMUTH PROPCO SERIES LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,2883 DOE RUN TR,IH5 PROPERTY FLORIDA LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,2869 DOE RUN TR,SFR JV-2 2024-2 BORROWER LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,295 MONASTERY RD,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,1690 14TH ST,TRICON SFR 2024-4 BORROWER LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,710 CHESTNUT AVE,SRP SUB LLC,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,862 SPRING CAVERN AVE,2017-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,2851 STAGS LEAP DR,2017-1 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORANGE CITY,32763,1555 SHIRLEY ST,TAH MS BORROWER LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,57 BELLA VITA WAY,STAR 2022-SFR3 BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,441 LONG COVE RD,2018-3 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,379 FOREST HILLS BLVD,IH3 PROPERTY FLORIDA LP,% ALTUS GROUP US INC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,10 DE PARDO LN,THR FLORIDA LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,4 SHERRINGTON DR,2017-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,68 CARROLWOOD CIR,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,27 VOLUNTEER LN,2018-3 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,915 BROOKSIDE DR,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,4 NOTTINGHAM DR,2013-1 IH BORROWER LP,% INVITATION HOMES,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,4 RED BUD LN,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,36 PERGOLA PL,2018-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32176,216 ARLINGTON WAY,BISMUTH PROPCO SERIES LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,19 WILD CAT LN,2018-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,79 WESTLAND RUN,2018-3 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,261 SANCHEZ AVE,2018-3 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,104 WILLOW BEND LN,2017-1 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,1121 HARTBOURNE LN,THR FLORIDA LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,1420 GOLF AVE,THR FLORIDA LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,66 LEVEE LN,IH3 PROPERTY FLORIDA LP,% ALTUS GROUP US INC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,34 OCEAN PINES DR,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,15 BELLA VITA WAY,STAR 2022-SFR3 BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,1527 POPLAR DR,2018-3 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,11 CHRYSANTHEMUM DR,2018-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,1401 GOLF AVE,2018-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,124 FOREST QUEST,2017-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,37 CARRIAGE CREEK WAY,2018-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32176,11 SEA SWALLOW TER,IH3 PROPERTY FLORIDA LP,% ALTUS GROUP US INC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,1111 ROBERTS ST,HPA III ACQUISITIONS I LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,12 ACANTHUS CIR,2017-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,18 SADDLERS RUN,2018-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,1316 WANDERING OAKS DR,2017-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,821 W RIVER OAK DR,2017-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,463 RIVER SQUARE LN,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,12 BOXWOOD CT,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,2 WOODGATE CT,VERM FW RESIDENTIAL HOME,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,2 BLOCKHOUSE CT,2018-3 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
ORMOND BEACH,32174,53 BELLA VITA WAY,STAR 2022-SFR3 BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,3025 BLUE BONNET LN,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,P O BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,3073 BLUE BONNET LN,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,3097 BLUE BONNET LN,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,1049 PEACH CREEK DR,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4085 TUG HILL LN,UPWARD AMERICA SOUTHEAST PROPERTY OWNER,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4024 TUG HILL LN,UPWARD AMERICA SOUTHEAST PROPERTY OWNER,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4012 TUG HILL LN,UPWARD AMERICA SOUTHEAST,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4067 TUG HILL LN,UPWARD AMERICA SOUTHEAST PROPERTY OWNER,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4096 TUG HILL LN,UPWARD AMERICA SOUTHEAST,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4042 TUG HILL LN,UPWARD AMERICA SOUTHEAST,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,3061 BLUE BONNET LN,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,1163 PEACH CREEK DR,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,1157 PEACH CREEK DR,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,3013 BLUE BONNET LN,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,P O BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4037 TUG HILL LN,UPWARD AMERICA SOUTHEAST,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4018 TUG HILL LN,UPWARD AMERICA SOUTHEAST PROPERTY OWNER,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4073 TUG HILL LN,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4103 TUG HILL LN,UPWARD AMERICA SOUTHEAST,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4079 TUG HILL LN,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4048 TUG HILL LN,UPWARD AMERICA SOUTHEAST,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,3049 BLUE BONNET LN,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,3091 BLUE BONNET LN,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,3109 BLUE BONNET LN,UPWARD AMERICA SOUTHEAST,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,3007 BLUE BONNET LN,UPWARD AMERICA SOUTHEAST PROPERTY OWNER,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4036 TUG HILL LN,UPWARD AMERICA SOUTHEAST,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,1085 PEACH CREEK DR,UPWARD AMERICA SOUTHEAST PROPERTY OWNER,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,1073 PEACH CREEK DR,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,3055 BLUE BONNET LN,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,3085 BLUE BONNET LN,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,1145 PEACH CREEK DR,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4006 TUG HILL LN,UPWARD AMERICA SOUTHEAST PROPERTY OWNER,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4090 TUG HILL LN,UPWARD AMERICA SOUTHEAST PROPERTY OWNER,C/O RYAN LLC,P O BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4078 TUG HILL LN,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,P O BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,1139 PEACH CREEK DR,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,1127 PEACH CREEK DR,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4066 TUG HILL LN,UPWARD AMERICA SOUTHEAST,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,1091 PEACH CREEK DR,UPWARD AMERICA SOUTHEAST PROPERTY OWNER,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4013 TUG HILL LN,UPWARD AMERICA SOUTHEAST,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,3043 BLUE BONNET LN,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,1037 PEACH CREEK DR,UPWARD AMERICA SOUTHEAST PROPERTY OWNER,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4091 TUG HILL LN,UPWARD AMERICA SOUTHEAST PROPERTY OWNER,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4060 TUG HILL LN,UPWARD AMERICA SOUTHEAST,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4001 TUG HILL LN,UPWARD AMERICA SOUTHEAST,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4019 TUG HILL LN,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4061 TUG HILL LN,UPWARD AMERICA SOUTHEAST,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,3079 BLUE BONNET LN,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,3103 BLUE BONNET LN,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,1181 PEACH CREEK DR,UPWARD AMERICA SOUTHEAST PROPERTY OWNER,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4000 TUG HILL LN,UPWARD AMERICA SOUTHEAST,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4102 TUG HILL LN,UPWARD AMERICA SOUTHEAST PROPERTY OWNER,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4084 TUG HILL LN,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4054 TUG HILL LN,UPWARD AMERICA SOUTHEAST,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,1115 PEACH CREEK DR,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,1109 PEACH CREEK DR,UPWARD AMERICA SOUTHEAST,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,1103 PEACH CREEK DR,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,1061 PEACH CREEK DR,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4007 TUG HILL LN,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,3019 BLUE BONNET LN,UPWARD AMERICA SOUTHEAST,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,3031 BLUE BONNET LN,UPWARD AMERICA SOUTHEAST PROPERTY OWNER,C/O RYAN LLC,P O BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,3037 BLUE BONNET LN,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,1187 PEACH CREEK DR,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,1169 PEACH CREEK DR,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,1151 PEACH CREEK DR,UPWARD AMERICA SOUTHEAST PROPERTY OWNER,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4043 TUG HILL LN,UPWARD AMERICA SOUTHEAST,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4097 TUG HILL LN,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,1121 PEACH CREEK DR,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4072 TUG HILL LN,UPWARD AMERICA SOUTHEAST,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4049 TUG HILL LN,UPWARD AMERICA SOUTHEAST PROPERTY OWNER,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,1175 PEACH CREEK DR,UPWARD AMERICA SOUTHEAST PROPERTY OWNER,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,1133 PEACH CREEK DR,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4031 TUG HILL LN,UPWARD AMERICA SOUTHEAST,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,1043 PEACH CREEK DR,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,1097 PEACH CREEK DR,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,1067 PEACH CREEK DR,UPWARD AMERICA SOUTHEAST PROPERTY OWNER,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4025 TUG HILL LN,UPWARD AMERICA SOUTHEAST PROPERTY OWNER,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4055 TUG HILL LN,UPWARD AMERICA SOUTHEAST PROPERTY,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
OSTEEN,32764,4030 TUG HILL LN,UPWARD AMERICA SOUTHEAST,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,820 LITTLE TOWN RD,IH3 PROPERTY FLORIDA LP,% ALTUS GROUP US INC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,835 STONYBROOK CIR,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32128,5334 COQUINA SHORES LN,2017-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,869 CHICKADEE DR,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32128,1720 CREEKWATER BLVD,2018-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,736 HAWKS RIDGE RD,2017-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32129,898 RESERVATION CT,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32129,1223 RYAN ST,2018-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32129,3855 SUNSET COVE DR,2017-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,963 SAND CREST DR,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32128,5412 CORDGRASS BEND LN,2018-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32129,4665 GOLDEN APPLES TR,IH3 PROPERTY FLORIDA LP,% ALTUS GROUP US INC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,305 SAGEWOOD DR,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,824 UPLAND DR,2018-3 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,909 COUNTRYSIDE WEST BLVD,THR FLORIDA LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32128,1638 ARMIN CT,HPA III ACQUISITIONS I LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,5127 PINELAND AVE,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32128,6763 CALISTOGA CIR,2018-3 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32128,1642 ARMIN CT,IH3 PROPERTY FLORIDA LP,C/O ALTUS GROUP US INC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32129,3530 RED PONTIAC DR,BISMUTH PROPCO SERIES LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,5769 PENDLEBURY CT,2017-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,901 SILVER LEAF PL,2018-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,5969 PARK RIDGE DR,SFR BORROWER 2024-A LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,5623 DEVON ST,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,5407 TURTON LN,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,5825 ALSTRUM DR,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
